sample_id,sensor_id,time,date,temperature,humidity
32868,3,06:20:31,2017-03-21,11.19,100
32870,3,06:51:18,2017-03-21,11.3,100
32872,3,07:21:57,2017-03-21,11.7,100
32874,3,07:52:48,2017-03-21,12.1,100
32876,3,08:23:33,2017-03-21,12.56,100
32878,3,08:54:16,2017-03-21,12.84,100
32880,3,09:25:01,2017-03-21,13.29,99
32882,3,09:55:43,2017-03-21,14.96,90.625
32884,3,10:26:22,2017-03-21,16.51,84.375
32886,3,10:57:05,2017-03-21,17.1,79.1875
32888,3,11:27:46,2017-03-21,17.68,76.09375
32890,3,11:58:38,2017-03-21,17.8,73
32892,3,12:29:19,2017-03-21,18.08,68.625
32894,3,13:00:10,2017-03-21,19.8,64.25
32896,3,13:30:49,2017-03-21,19.54,61
32898,3,14:01:28,2017-03-21,19.8,62
32900,3,14:32:10,2017-03-21,19.04,65
32902,3,15:02:53,2017-03-21,18.63,64
32904,3,15:33:33,2017-03-21,18.21,66.5
32906,3,16:05:53,2017-03-21,17.79,69
32908,3,16:36:40,2017-03-21,17.11,72
32910,3,17:07:19,2017-03-21,16.21,74
32912,3,17:38:07,2017-03-21,15.55,79
32914,3,18:08:52,2017-03-21,15.13,83
32916,3,18:39:34,2017-03-21,14.64,86
32918,3,19:10:17,2017-03-21,14.75,87
32920,3,19:41:01,2017-03-21,14.53,91
32922,3,20:11:45,2017-03-21,14.35,95
32924,3,20:42:26,2017-03-21,13.98,98
32926,3,21:13:04,2017-03-21,14.14,100
32928,3,21:43:43,2017-03-21,13.77,100
32930,3,22:14:22,2017-03-21,13.69,100
32932,3,22:45:03,2017-03-21,13.44,100
32934,3,23:15:41,2017-03-21,13.27,100
32936,3,23:46:22,2017-03-21,13.26,100
32938,3,00:17:05,2017-03-22,13.43,100
32940,3,00:47:45,2017-03-22,13.39,100
32942,3,01:19:06,2017-03-22,13.26,100
32944,3,01:49:46,2017-03-22,13.03,100
32946,3,02:20:26,2017-03-22,12.89,100
32948,3,02:51:08,2017-03-22,12.72,100
32950,3,03:21:48,2017-03-22,12.46,100
32952,3,03:52:29,2017-03-22,12.39,100
32954,3,04:23:11,2017-03-22,12.54,100
32956,3,04:53:57,2017-03-22,12.58,100
32958,3,05:24:36,2017-03-22,12.33,100
32960,3,05:55:22,2017-03-22,12.09,100
32962,3,06:26:06,2017-03-22,11.9,100
32964,3,06:56:50,2017-03-22,12.07,100
32966,3,07:27:36,2017-03-22,13.17,100
32968,3,07:58:20,2017-03-22,14.43,100
32970,3,08:29:01,2017-03-22,15.54,96
32972,3,08:59:41,2017-03-22,15.23,95
32974,3,09:30:30,2017-03-22,14.96,98
32976,3,10:01:09,2017-03-22,14.79,100
32978,3,10:31:49,2017-03-22,15.62,97
32980,3,11:02:34,2017-03-22,16.31,92.625
32982,3,11:33:22,2017-03-22,16.8,88.25
32984,3,12:04:04,2017-03-22,15.67,88
32986,3,12:34:44,2017-03-22,15.97,88
32988,3,13:05:27,2017-03-22,16.28,86
32990,3,13:36:10,2017-03-22,17.99,81
32992,3,14:06:59,2017-03-22,18.2,76
32994,3,14:37:40,2017-03-22,17.91,72
32996,3,15:08:21,2017-03-22,17.44,75
32998,3,15:39:04,2017-03-22,16.22,80
33000,3,16:09:53,2017-03-22,15.71,84
33002,3,16:40:32,2017-03-22,15.12,88.5
33004,3,17:48:48,2017-03-22,14.26,93
33006,3,18:19:33,2017-03-22,14,93
33008,3,18:50:27,2017-03-22,13.17,98
33010,3,19:21:11,2017-03-22,12.26,100
33012,3,19:51:52,2017-03-22,11.63,100
33014,3,20:22:31,2017-03-22,11.29,100
33016,3,20:53:12,2017-03-22,11.92,100
33018,3,21:23:59,2017-03-22,12.32,100
33020,3,21:54:39,2017-03-22,12.34,100
33022,3,22:25:21,2017-03-22,12.16,100
33024,3,22:56:05,2017-03-22,12.37,100
33026,3,23:26:47,2017-03-22,12.55,100
33028,3,23:57:27,2017-03-22,12.36,100
33030,3,00:28:06,2017-03-23,12.04,100
33032,3,00:58:47,2017-03-23,12.19,100
33034,3,01:30:07,2017-03-23,12.58,100
33036,3,02:00:47,2017-03-23,12.55,100
33038,3,02:31:24,2017-03-23,12.46,100
33040,3,03:02:02,2017-03-23,12.57,100
33042,3,03:32:41,2017-03-23,12.53,100
33044,3,04:03:20,2017-03-23,12.85,100
33046,3,04:34:00,2017-03-23,13.26,99
33048,3,05:04:40,2017-03-23,13.15,100
33050,3,05:35:20,2017-03-23,12.88,99
33052,3,06:05:59,2017-03-23,12.88,100
33054,3,06:36:39,2017-03-23,13.195,98
33056,3,07:07:52,2017-03-23,13.51,96
33058,3,07:38:45,2017-03-23,14.43,92
33060,3,08:09:25,2017-03-23,15.21,87
33062,3,08:40:07,2017-03-23,16.09,82
33064,3,09:11:02,2017-03-23,16.27,80
33066,3,09:41:42,2017-03-23,17.09,75
33068,3,10:12:30,2017-03-23,17.5,75
33070,3,10:43:21,2017-03-23,17.41,75
33072,3,11:14:08,2017-03-23,17.31,75
33074,3,11:44:51,2017-03-23,18.44,71
33076,3,12:15:33,2017-03-23,19.37,66
33078,3,12:46:16,2017-03-23,19.05,66
33080,3,13:17:00,2017-03-23,18.05,70
33082,3,13:47:54,2017-03-23,19.52,68
33084,3,14:18:53,2017-03-23,20.25,65
33086,3,14:49:40,2017-03-23,19.16,65
33088,3,15:20:22,2017-03-23,17.59,68.5
33090,3,15:51:10,2017-03-23,18.21,72
33092,3,16:21:53,2017-03-23,18.12,70
33094,3,16:52:39,2017-03-23,17.11,74
33096,3,17:23:55,2017-03-23,16.65,78
33098,3,17:54:47,2017-03-23,16.165,80.5
33100,3,18:26:59,2017-03-23,15.68,83
33102,3,18:57:43,2017-03-23,15.3,86
33104,3,19:28:36,2017-03-23,14.99,89
33106,3,19:59:14,2017-03-23,14.48,92
33108,3,20:29:56,2017-03-23,14.09,97
33110,3,21:00:34,2017-03-23,13.98,95
33112,3,21:31:18,2017-03-23,13.98,94
33114,3,22:01:58,2017-03-23,13.64,95
33116,3,22:32:38,2017-03-23,13.02,98
33118,3,23:03:20,2017-03-23,13.04,95
33120,3,23:34:01,2017-03-23,12.81,97
33122,3,00:04:40,2017-03-24,12.75,97
33124,3,00:35:20,2017-03-24,11.99,100
33126,3,01:06:36,2017-03-24,11.87,100
33128,3,01:37:17,2017-03-24,11.91,100
33130,3,02:07:56,2017-03-24,11.87,100
33132,3,02:38:39,2017-03-24,11.7,100
33134,3,03:09:18,2017-03-24,11.56,100
33136,3,03:39:57,2017-03-24,11.51,100
33138,3,04:10:38,2017-03-24,11.4,100
33140,3,04:41:21,2017-03-24,11.27,100
33142,3,05:12:00,2017-03-24,11.14,100
33144,3,05:42:37,2017-03-24,11.25,100
33146,3,06:13:19,2017-03-24,11.72,100
33148,3,06:44:01,2017-03-24,11.59,100
33150,3,07:14:45,2017-03-24,11.79,100
33152,3,07:45:29,2017-03-24,13.06,97
33154,3,08:16:16,2017-03-24,15.745,85.25
33156,3,08:48:12,2017-03-24,18.43,76.5
33158,3,09:18:58,2017-03-24,19.87,69.6875
33160,3,09:49:42,2017-03-24,19.22,63.84375
33162,3,10:20:24,2017-03-24,19.75,60.421875
33164,3,10:51:16,2017-03-24,20.86,57
33166,3,11:22:00,2017-03-24,21.33,53.375
33169,3,11:52:48,2017-03-24,22.37,49.75
33171,3,12:23:35,2017-03-24,22.82,48
33173,3,12:54:21,2017-03-24,23.03,47
33175,3,13:25:03,2017-03-24,23.39,45
33177,3,13:55:44,2017-03-24,23.84,45
33179,3,14:26:29,2017-03-24,21.1,51.625
33181,3,14:57:12,2017-03-24,20.38,56.8125
33183,3,15:27:55,2017-03-24,20.28,60.40625
33185,3,15:58:34,2017-03-24,19.54,64
33187,3,16:29:14,2017-03-24,19.09,66
33189,3,17:00:02,2017-03-24,18.01,70
33191,3,17:30:51,2017-03-24,17.55,68
33193,3,18:01:38,2017-03-24,16.56,74
33195,3,18:32:18,2017-03-24,15.01,79.25
33197,3,19:03:00,2017-03-24,14.38,84.125
33199,3,19:33:43,2017-03-24,13.95,89
33201,3,20:04:26,2017-03-24,13.32,94
33203,3,20:35:07,2017-03-24,13.07,94
33205,3,21:05:51,2017-03-24,12.77,97
33207,3,21:36:31,2017-03-24,12.62,100
33209,3,22:07:11,2017-03-24,11.99,100
33211,3,22:37:54,2017-03-24,11.7,100
33213,3,23:08:42,2017-03-24,11.35,100
33215,3,23:39:23,2017-03-24,10.9,100
33217,3,00:10:03,2017-03-25,10.93,100
33219,3,00:40:43,2017-03-25,10.52,100
33221,3,01:12:00,2017-03-25,10.73,100
33223,3,01:42:44,2017-03-25,10.9,100
33225,3,02:13:24,2017-03-25,10.58,100
33227,3,02:44:09,2017-03-25,10.38,100
33229,3,03:14:49,2017-03-25,9.72,100
33231,3,03:45:28,2017-03-25,10.11,100
33233,3,04:16:23,2017-03-25,10.55,100
33235,3,04:47:02,2017-03-25,9.91,100
33237,3,05:17:41,2017-03-25,9.53,100
33239,3,05:48:38,2017-03-25,9.02,100
33241,3,06:19:16,2017-03-25,9,100
33243,3,06:49:55,2017-03-25,9.16,100
33245,3,07:20:48,2017-03-25,10.75,100
33247,3,07:51:37,2017-03-25,14.04,95
33249,3,08:22:17,2017-03-25,18.04,80.75
33251,3,08:52:57,2017-03-25,20.46,70
33253,3,09:23:37,2017-03-25,20.67,61.0625
33255,3,09:54:16,2017-03-25,21.64,54.5625
33257,3,10:24:55,2017-03-25,22.38,49.28125
33259,3,10:55:38,2017-03-25,22.42,47.140625
33261,3,11:26:30,2017-03-25,23.2,45
33263,3,11:57:28,2017-03-25,24.14,42
33265,3,12:28:10,2017-03-25,24.52,39
33267,3,12:58:51,2017-03-25,24.2,43
33269,3,13:29:36,2017-03-25,21.64,48
33271,3,14:00:18,2017-03-25,21.36,53
33273,3,14:31:01,2017-03-25,21.02,56
33275,3,15:01:41,2017-03-25,20.1,54
33277,3,15:32:26,2017-03-25,20.09,53
33279,3,16:03:12,2017-03-25,20.18,54
33281,3,16:33:53,2017-03-25,19.98,55
33283,3,17:04:45,2017-03-25,18.325,67.375
33285,3,17:35:40,2017-03-25,16.67,76.375
33287,3,18:06:21,2017-03-25,14.14,80.78125
33289,3,18:37:02,2017-03-25,13.01,85.1875
33291,3,19:07:51,2017-03-25,12.84,85
33293,3,19:38:33,2017-03-25,12.75,89
33295,3,20:09:24,2017-03-25,12.69,86.5
33297,3,20:40:20,2017-03-25,12.43,84
33299,3,21:11:03,2017-03-25,12.33,85
33301,3,21:41:43,2017-03-25,12.05,84
33303,3,22:12:23,2017-03-25,11.3,90
33305,3,22:43:02,2017-03-25,10.76,95
33307,3,23:13:41,2017-03-25,10.46,100
33309,3,23:44:26,2017-03-25,10.39,100
33311,3,01:15:10,2017-03-26,10.28,100
33313,3,01:45:48,2017-03-26,9.78,100
33315,3,01:17:06,2017-03-26,9.46,100
33317,3,01:47:48,2017-03-26,8.75,100
33319,3,03:18:36,2017-03-26,8.73,100
33321,3,03:49:18,2017-03-26,8.8,100
33323,3,04:19:57,2017-03-26,9.29,100
33325,3,04:50:37,2017-03-26,8.83,100
33327,3,05:21:17,2017-03-26,8.02,100
33329,3,05:51:56,2017-03-26,7.42,100
33331,3,06:22:35,2017-03-26,7.79,100
33333,3,06:53:12,2017-03-26,8.14,100
33335,3,07:23:52,2017-03-26,7.92,100
33337,3,07:54:31,2017-03-26,8.4,100
33339,3,08:25:10,2017-03-26,9.16,100
33341,3,08:55:51,2017-03-26,10.95,100
33343,3,09:26:31,2017-03-26,13.96,89
33345,3,09:57:11,2017-03-26,14.68,81.75
33347,3,10:28:02,2017-03-26,17.19,76.375
33349,3,10:58:51,2017-03-26,15.59,71.6875
33351,3,11:29:33,2017-03-26,15.32,67
33353,3,12:00:19,2017-03-26,15.67,64
33355,3,12:30:57,2017-03-26,15.74,65.5
33356,3,12:36:03,2017-03-26,15.81,67
33358,3,13:06:48,2017-03-26,12.56,68.875
33360,3,13:37:29,2017-03-26,14.9,70.75
33362,3,14:08:15,2017-03-26,16.44,69
33364,3,14:39:16,2017-03-26,15.98,68
33366,3,15:10:05,2017-03-26,16.38,64
33368,3,15:40:51,2017-03-26,15.66,64
33370,3,16:11:32,2017-03-26,16.87,63
33372,3,16:42:23,2017-03-26,15.64,61
33374,3,17:13:05,2017-03-26,15.09,66.125
33376,3,17:43:46,2017-03-26,14.22,71.0625
33378,3,18:14:27,2017-03-26,12.58,76
33380,3,18:45:10,2017-03-26,12.98,72
33382,3,19:15:51,2017-03-26,12.49,76
33384,3,19:46:39,2017-03-26,12.1,78
33386,3,20:17:22,2017-03-26,11.9,79
33388,3,20:48:03,2017-03-26,11.75,83
33390,3,21:18:46,2017-03-26,11.32,85
33392,3,21:49:25,2017-03-26,11.31,87
33394,3,22:20:09,2017-03-26,11.03,92
33396,3,22:50:49,2017-03-26,10.26,96
33398,3,23:21:29,2017-03-26,9.53,100
33400,3,23:52:09,2017-03-26,9.41,100
33402,3,00:22:53,2017-03-27,9.64,100
33404,3,00:53:33,2017-03-27,10.45,94.75
33406,3,01:24:21,2017-03-27,10.3,90.875
33408,3,01:55:00,2017-03-27,9.73,87
33410,3,02:26:27,2017-03-27,9.46,89
33412,3,02:57:08,2017-03-27,8.81,92
33414,3,03:27:48,2017-03-27,7.79,97
33416,3,03:58:30,2017-03-27,8.62,83.875
33418,3,04:29:13,2017-03-27,9.51,73.375
33420,3,05:00:00,2017-03-27,9.34,65.40625
33422,3,05:30:44,2017-03-27,9.5,60.3125
33424,3,06:01:27,2017-03-27,9.6,56.65625
33426,3,06:32:09,2017-03-27,9.32,53
33428,3,07:02:51,2017-03-27,9.07,55
33430,3,07:33:31,2017-03-27,8.81,58
33432,3,08:04:13,2017-03-27,9.74,58
33434,3,08:34:55,2017-03-27,11.697,54.5
33436,3,09:05:35,2017-03-27,13.34,51
33438,3,09:36:23,2017-03-27,15,47.5
33440,3,10:07:06,2017-03-27,15.08,44
33442,3,10:37:49,2017-03-27,15.72,43
33444,3,11:08:33,2017-03-27,16.2,39
33446,3,11:39:13,2017-03-27,16.22,38
33448,3,12:10:02,2017-03-27,16.82,34
33450,3,12:40:50,2017-03-27,16.97,33
33452,3,13:11:35,2017-03-27,17.81,33
33454,3,13:42:15,2017-03-27,18.12,31
33456,3,14:13:02,2017-03-27,18.53,30
33458,3,14:43:43,2017-03-27,18.83,30
33460,3,15:14:29,2017-03-27,18.81,29
33462,3,15:45:29,2017-03-27,18.98,35.625
33464,3,16:16:22,2017-03-27,17.38,40.625
33466,3,16:47:13,2017-03-27,16.03,45.625
33468,3,17:18:01,2017-03-27,16.21,49
33470,3,17:48:42,2017-03-27,16.04,52
33472,3,18:19:24,2017-03-27,15.68,54
33474,3,18:50:08,2017-03-27,14.51,52
33476,3,19:20:49,2017-03-27,14.09,50
33478,3,19:51:34,2017-03-27,12.81,45
33480,3,20:22:16,2017-03-27,12.3,40
33482,3,20:53:03,2017-03-27,12.72,36
33484,3,21:23:45,2017-03-27,12.67,36
33486,3,21:54:26,2017-03-27,11.89,39
33488,3,22:25:06,2017-03-27,11.41,40
33490,3,22:55:47,2017-03-27,10.79,41
33492,3,23:26:27,2017-03-27,9.27,46
33494,3,23:57:09,2017-03-27,8.92,46
33496,3,00:27:49,2017-03-28,8.24,51
33498,3,00:58:28,2017-03-28,7.82,56
33500,3,01:29:06,2017-03-28,7.62,57
33502,3,01:59:45,2017-03-28,6.85,58
33504,3,02:31:04,2017-03-28,5.91,62.5
33506,3,03:01:42,2017-03-28,5.11,67
33508,3,03:32:23,2017-03-28,5.23,71.5
33510,3,04:03:02,2017-03-28,5.33,76
33512,3,04:33:44,2017-03-28,4.19,79
33514,3,05:04:24,2017-03-28,4.48,81
33516,3,05:35:05,2017-03-28,3.67,77
33518,3,06:05:47,2017-03-28,3.07,80
33520,3,06:36:26,2017-03-28,3.02,83
33522,3,07:07:04,2017-03-28,3.05,82
33524,3,07:37:54,2017-03-28,3.98,77
33526,3,08:08:38,2017-03-28,5.45,70.25
33528,3,08:39:19,2017-03-28,7.97,62.75
33530,3,09:10:05,2017-03-28,10.5,55.4375
33532,3,09:40:43,2017-03-28,14.61,49.75
33534,3,10:11:25,2017-03-28,15.65,44.875
33536,3,10:42:13,2017-03-28,16.54,40
33538,3,11:13:07,2017-03-28,16.8,40
33540,3,11:43:53,2017-03-28,16.64,43
33542,3,12:14:35,2017-03-28,17.69,38
33544,3,12:45:20,2017-03-28,18.53,36
33546,3,13:16:03,2017-03-28,18.6,41
33548,3,13:46:46,2017-03-28,18.49,37.5
33550,3,14:17:32,2017-03-28,18.2,34
33552,3,14:48:27,2017-03-28,17.98,37
33554,3,15:19:07,2017-03-28,17.76,38
33556,3,15:49:47,2017-03-28,17.76,42
33558,3,16:20:27,2017-03-28,17.13,46
33560,3,16:51:12,2017-03-28,16.72,49
33562,3,17:22:04,2017-03-28,16.37,52
33564,3,17:52:55,2017-03-28,16.68,49
33566,3,18:23:34,2017-03-28,15.3,54.25
33568,3,18:54:23,2017-03-28,14.59,59.125
33570,3,19:25:04,2017-03-28,13.46,64
33572,3,19:55:43,2017-03-28,12.59,67
33574,3,20:26:28,2017-03-28,11.85,71
33576,3,20:57:19,2017-03-28,11.36,73
33578,3,21:27:59,2017-03-28,10.85,75
33580,3,21:58:37,2017-03-28,10.35,77
33582,3,22:29:17,2017-03-28,9.28,82.5
33584,3,23:00:02,2017-03-28,8.37,87.75
33586,3,23:30:47,2017-03-28,7.83,92.125
33588,3,00:01:27,2017-03-29,8.55,96.5
33590,3,00:32:15,2017-03-29,7.34,100
33592,3,01:02:54,2017-03-29,7.23,100
33594,3,01:33:43,2017-03-29,6.53,100
33596,3,02:04:59,2017-03-29,6.07,100
33598,3,02:36:04,2017-03-29,6.64,100
33600,3,03:07:03,2017-03-29,5.78,100
33602,3,03:38:01,2017-03-29,5.68,100
33604,3,04:08:48,2017-03-29,5.21,100
33606,3,04:39:28,2017-03-29,4.78,100
33608,3,05:10:13,2017-03-29,4.74,100
33610,3,05:41:08,2017-03-29,4.34,100
33612,3,06:12:10,2017-03-29,4.07,100
33614,3,06:42:56,2017-03-29,4.04,100
33616,3,07:13:48,2017-03-29,4.01,100
33618,3,07:44:35,2017-03-29,4.73,100
33620,3,08:15:15,2017-03-29,6.14,100
33622,3,08:45:58,2017-03-29,8.81,97
33624,3,09:16:38,2017-03-29,12.76,84.375
33626,3,09:47:25,2017-03-29,15.55,75.125
33628,3,10:18:11,2017-03-29,16.32,69.03125
33630,3,10:48:55,2017-03-29,17.32,64.515625
33632,3,11:19:43,2017-03-29,16.87,60
33634,3,11:50:25,2017-03-29,17.91,61
33636,3,12:21:09,2017-03-29,18.46,58
33638,3,12:51:55,2017-03-29,19.53,53
33640,3,13:22:36,2017-03-29,19.64,58
33642,3,13:53:23,2017-03-29,19.54,62
33644,3,14:24:12,2017-03-29,20.04,58.5
33646,3,14:54:54,2017-03-29,19.91,55
33648,3,15:25:34,2017-03-29,19.26,59
33650,3,15:56:17,2017-03-29,19.315,59.5
33651,3,16:02:02,2017-03-29,19.37,60
33653,3,16:32:43,2017-03-29,19.37,62
33655,3,17:03:26,2017-03-29,18.41,64.5
33657,3,17:34:11,2017-03-29,18.13,67
33659,3,18:04:54,2017-03-29,17.85,62
33661,3,18:35:39,2017-03-29,17.83,60
33663,3,19:06:20,2017-03-29,16.47,69.125
33665,3,19:37:00,2017-03-29,14.9,79.125
33667,3,20:07:40,2017-03-29,14.21,86.84375
33669,3,20:38:27,2017-03-29,13.43,92.0625
33671,3,21:09:08,2017-03-29,12.67,96.03125
33673,3,21:39:50,2017-03-29,12.33,100
33675,3,22:10:32,2017-03-29,11.47,100
33677,3,22:41:22,2017-03-29,10.72,100
33679,3,23:12:09,2017-03-29,10.08,100
33681,3,23:42:48,2017-03-29,9.94,100
33683,3,00:13:28,2017-03-30,10.44,100
33685,3,00:44:08,2017-03-30,10.62,100
33687,3,01:14:49,2017-03-30,10.67,100
33689,3,01:45:29,2017-03-30,10.99,100
33691,3,02:16:27,2017-03-30,10.97,100
33693,3,02:47:06,2017-03-30,10.59,100
33695,3,03:17:46,2017-03-30,11.06,100
33697,3,03:48:25,2017-03-30,11.01,100
33699,3,04:19:05,2017-03-30,11.09,100
33701,3,04:49:44,2017-03-30,9.53,100
33703,3,05:20:22,2017-03-30,9.76,100
33705,3,05:51:02,2017-03-30,9.9,100
33707,3,06:21:42,2017-03-30,9.57,100
33709,3,06:52:21,2017-03-30,9.64,100
33711,3,07:23:02,2017-03-30,9.95,100
33713,3,07:53:42,2017-03-30,10.49,100
33715,3,08:24:21,2017-03-30,10.87,100
33717,3,08:55:05,2017-03-30,11.68,100
33719,3,09:25:48,2017-03-30,11.81,100
33721,3,09:56:31,2017-03-30,12.45,100
33723,3,10:27:29,2017-03-30,13.13,100
33725,3,10:58:19,2017-03-30,13.54,100
33727,3,11:29:05,2017-03-30,16.3,90
33729,3,11:59:50,2017-03-30,17.56,79.75
33731,3,12:30:35,2017-03-30,19.06,71.75
33733,3,13:01:21,2017-03-30,20.79,65.5625
33735,3,13:32:03,2017-03-30,20.6,60.28125
33737,3,14:02:47,2017-03-30,21.34,56.140625
33739,3,14:33:30,2017-03-30,21.62,52
33741,3,15:04:14,2017-03-30,21.29,55
33743,3,15:34:54,2017-03-30,21.64,53
33745,3,16:05:38,2017-03-30,22,51
33747,3,16:36:22,2017-03-30,21.16,52
33749,3,17:07:09,2017-03-30,20.25,56
33751,3,17:37:50,2017-03-30,20.55,60
33753,3,18:08:35,2017-03-30,20.17,55
33755,3,18:39:23,2017-03-30,19.65,58.5
33757,3,19:10:09,2017-03-30,17.63,62
33759,3,19:40:53,2017-03-30,16.2,72.875
33761,3,20:11:36,2017-03-30,15.42,82.375
33763,3,20:42:25,2017-03-30,14.36,89.15625
33765,3,21:13:20,2017-03-30,14.15,94.578125
33767,3,21:43:59,2017-03-30,13.35,97.2890625
33769,3,22:14:56,2017-03-30,13.02,100
33771,3,22:45:38,2017-03-30,12.57,100
33773,3,23:16:22,2017-03-30,12.18,100
33775,3,23:47:07,2017-03-30,12.26,100
33777,3,00:17:49,2017-03-31,11.79,100
33779,3,00:48:28,2017-03-31,11.98,100
33781,3,01:19:12,2017-03-31,12.62,100
33783,3,01:49:53,2017-03-31,13.36,100
33785,3,02:21:00,2017-03-31,13.41,100
33787,3,02:51:39,2017-03-31,13.41,100
33789,3,03:22:20,2017-03-31,13.64,100
33791,3,03:52:58,2017-03-31,13.49,100
33793,3,04:23:50,2017-03-31,13.2,100
33795,3,04:54:30,2017-03-31,12.95,100
33797,3,05:25:13,2017-03-31,12.9,100
33799,3,05:55:52,2017-03-31,12.75,100
33801,3,06:26:36,2017-03-31,12.57,100
33803,3,06:57:27,2017-03-31,12.53,100
33805,3,07:28:14,2017-03-31,12.76,100
33807,3,07:59:02,2017-03-31,12.86,100
33809,3,08:29:45,2017-03-31,13.3,100
33811,3,09:00:33,2017-03-31,15.39,90
33813,3,09:31:12,2017-03-31,18.85,83
33815,3,10:01:57,2017-03-31,18.14,77.5
33817,3,10:32:43,2017-03-31,18.62,74.75
33819,3,11:03:31,2017-03-31,18.53,72
33821,3,11:34:18,2017-03-31,19.44,71
33823,3,12:04:58,2017-03-31,20.75,67.5
33825,3,12:35:41,2017-03-31,19.58,64
33827,3,13:06:21,2017-03-31,21.43,65.5
33829,3,13:37:03,2017-03-31,20.51,67
33831,3,14:07:48,2017-03-31,20.52,68
33833,3,14:38:28,2017-03-31,19.74,71
33835,3,15:09:14,2017-03-31,19.53,72
33837,3,15:39:55,2017-03-31,20.09,69
33839,3,16:10:37,2017-03-31,19.03,71
33841,3,16:41:56,2017-03-31,18.94,70
33843,3,17:12:38,2017-03-31,18.02,73
33845,3,17:43:20,2017-03-31,18.39,70
33847,3,18:14:06,2017-03-31,18.14,65
33849,3,18:45:07,2017-03-31,16.9,75
33851,3,19:15:47,2017-03-31,14.96,83.75
33853,3,19:46:33,2017-03-31,13.79,90
33855,3,20:17:16,2017-03-31,13,95
33857,3,20:48:03,2017-03-31,12.79,100
33859,3,21:18:49,2017-03-31,11.845,100
33861,3,21:49:40,2017-03-31,11.5,100
33863,3,22:20:22,2017-03-31,11.48,100
33865,3,22:51:00,2017-03-31,11.43,100
33867,3,23:21:42,2017-03-31,11.91,100
33869,3,23:52:21,2017-03-31,11.66,100
33871,3,00:23:05,2017-04-01,11.1,100
33873,3,00:53:45,2017-04-01,11.27,100
33875,3,01:24:24,2017-04-01,10.41,100
33877,3,01:55:04,2017-04-01,9.78,100
33879,3,02:26:25,2017-04-01,8.98,100
33881,3,02:57:04,2017-04-01,9.88,100
33883,3,03:27:44,2017-04-01,10.22,100
33885,3,03:58:23,2017-04-01,10.08,100
33887,3,04:29:01,2017-04-01,10.26,100
33889,3,04:59:39,2017-04-01,9.91,100
33891,3,05:30:19,2017-04-01,9.64,100
33893,3,06:00:59,2017-04-01,9.15,100
33895,3,06:31:38,2017-04-01,8.96,100
33896,3,07:02:19,2017-04-01,8.85,100
33899,3,07:33:15,2017-04-01,9.01,100
33900,3,08:04:02,2017-04-01,9.18,100
33902,3,08:34:41,2017-04-01,9.8,100
33904,3,09:05:26,2017-04-01,12.52,100
33906,3,09:36:04,2017-04-01,13.63,100
33908,3,10:07:00,2017-04-01,15.46,89.75
33910,3,10:37:43,2017-04-01,16.01,79.75
33912,3,11:08:26,2017-04-01,17.57,67.3125
33914,3,11:39:07,2017-04-01,19.34,56.625
33916,3,12:09:53,2017-04-01,20.49,49.296875
33918,3,12:40:33,2017-04-01,21.48,43.6484375
33920,3,13:11:17,2017-04-01,22.21,41.32421875
33922,3,13:42:01,2017-04-01,22.05,39
33924,3,14:12:55,2017-04-01,22.05,39
33926,3,14:43:42,2017-04-01,20.61,43.5
33928,3,15:14:22,2017-04-01,21.58,48
33930,3,15:45:01,2017-04-01,20.91,50
33932,3,16:15:42,2017-04-01,20.55,53
33934,3,16:46:24,2017-04-01,19.54,54
33936,3,17:17:21,2017-04-01,18.94,57
33938,3,17:48:15,2017-04-01,19.28,58
33940,3,18:19:05,2017-04-01,18.48,59
33942,3,18:49:45,2017-04-01,17.35,63.5
33944,3,19:20:32,2017-04-01,16.61,68
33946,3,19:51:24,2017-04-01,14.85,76.25
33948,3,20:22:03,2017-04-01,14.46,82.25
33950,3,20:52:55,2017-04-01,14.01,87.125
33952,3,21:23:34,2017-04-01,13.9,92
33954,3,21:54:16,2017-04-01,13.18,96
33956,3,22:25:02,2017-04-01,12.3,100
33958,3,22:55:40,2017-04-01,11.99,100
33960,3,23:26:26,2017-04-01,12.02,99
33962,3,23:57:06,2017-04-01,11.8,95
33964,3,00:27:48,2017-04-02,11.21,98
33966,3,00:58:27,2017-04-02,11.28,99
33968,3,01:29:10,2017-04-02,11.43,97
33970,3,01:59:48,2017-04-02,11.65,96
33972,3,02:31:07,2017-04-02,11.56,97
33974,3,03:01:50,2017-04-02,12.01,88.75
33976,3,03:32:31,2017-04-02,13.46,82.375
33978,3,04:03:09,2017-04-02,13.08,80.6875
33980,3,04:33:53,2017-04-02,12.94,79
33982,3,05:04:37,2017-04-02,12.68,79.5
33984,3,05:35:17,2017-04-02,12.92,80
33986,3,06:05:56,2017-04-02,12.42,83.375
33988,3,06:36:38,2017-04-02,12.04,86.75
33990,3,07:07:18,2017-04-02,12.48,87
33992,3,07:37:57,2017-04-02,12.81,84
33994,3,08:08:36,2017-04-02,12.95,86
33996,3,08:39:16,2017-04-02,12.91,87.5
33998,3,09:10:05,2017-04-02,14.02,89
34000,3,09:40:53,2017-04-02,18.6,79.5
34002,3,10:11:41,2017-04-02,18.9,71.75
34004,3,10:42:26,2017-04-02,18.17,66.125
34006,3,11:13:13,2017-04-02,18.37,61.5625
