sample_id,sensor_id,time,date,temperature,humidity
37902,1,02:45:50,2017-05-20,17.87,83
37904,1,03:16:30,2017-05-20,17.47,83
37906,1,03:47:09,2017-05-20,17.2,84
37908,1,04:17:55,2017-05-20,16.97,86
37910,1,04:48:34,2017-05-20,17.36,84
37912,1,05:19:20,2017-05-20,17.38,82
37914,1,05:50:00,2017-05-20,16.75,84
37916,1,06:20:41,2017-05-20,15.73,90
37918,1,06:51:52,2017-05-20,15.76,92
37920,1,07:23:06,2017-05-20,16.87,92
37924,1,08:25:35,2017-05-20,19.14,68
37926,1,08:56:19,2017-05-20,19.15,63
37928,1,09:58:25,2017-05-20,19.41,68
37929,1,10:29:20,2017-05-20,19.65,65
37931,1,11:00:06,2017-05-20,20.54,65
37933,1,11:30:58,2017-05-20,20.84,60
37935,1,12:02:20,2017-05-20,20.71,62
37937,1,12:33:12,2017-05-20,21.18,61
37939,1,13:03:58,2017-05-20,21.69,62
37941,1,13:34:41,2017-05-20,21.93,64
37943,1,14:05:38,2017-05-20,21.53,65
37945,1,14:36:22,2017-05-20,21.56,63
37947,1,15:07:06,2017-05-20,22.68,60
37949,1,15:38:04,2017-05-20,21.15,66
37951,1,16:08:47,2017-05-20,22.47,63
37953,1,16:39:32,2017-05-20,22.78,56
37956,1,17:41:44,2017-05-20,19.37,50
37959,1,18:43:46,2017-05-20,19.29,61
37961,1,19:14:34,2017-05-20,19.74,66
37963,1,19:45:19,2017-05-20,19.07,71
37966,1,21:18:45,2017-05-20,18.04,76
37969,1,22:20:47,2017-05-20,17.49,82
37971,1,23:22:48,2017-05-20,17.07,86
37973,1,23:53:42,2017-05-20,16.47,88
37976,1,01:26:52,2017-05-21,15.84,92
37979,1,02:29:34,2017-05-21,15.05,98
37981,1,03:00:21,2017-05-21,14.98,100
37983,1,03:31:01,2017-05-21,14.36,100
37984,1,04:01:42,2017-05-21,14.02,100
37986,1,04:32:24,2017-05-21,14.08,100
37989,1,05:34:16,2017-05-21,13.34,100
37991,1,06:04:55,2017-05-21,13.09,100
37993,1,06:35:35,2017-05-21,13.53,100
37995,1,07:06:18,2017-05-21,14.31,100
37996,1,07:37:07,2017-05-21,16.52,100
37998,1,08:07:50,2017-05-21,17.79,90
38002,1,10:12:14,2017-05-21,21.16,68
38006,1,11:45:36,2017-05-21,23.89,51
38008,1,12:16:21,2017-05-21,24.21,45
38010,1,12:47:08,2017-05-21,24.53,45
38012,1,13:18:02,2017-05-21,25.93,39
38014,1,13:48:57,2017-05-21,26.21,38
38016,1,14:20:25,2017-05-21,25.14,39
38018,1,14:51:17,2017-05-21,25.54,39
38020,1,15:22:02,2017-05-21,25.45,42
38022,1,15:53:14,2017-05-21,26.08,44
38023,1,16:23:58,2017-05-21,26.17,47
38025,1,16:54:42,2017-05-21,26.31,44
38027,1,17:25:23,2017-05-21,24.8,46
38029,1,17:56:08,2017-05-21,24.45,50
38032,1,18:58:09,2017-05-21,25.12,46
38035,1,20:00:08,2017-05-21,24.29,47
38036,1,20:30:55,2017-05-21,22.25,50
38038,1,21:01:39,2017-05-21,21.05,53
38040,1,21:32:32,2017-05-21,20.44,56
38042,1,22:03:22,2017-05-21,20.11,56
38044,1,22:34:03,2017-05-21,19.31,58
38045,1,23:04:46,2017-05-21,18.62,62
38048,1,00:06:42,2017-05-22,17.14,73
38050,1,00:37:27,2017-05-22,16.35,75
38052,1,01:08:17,2017-05-22,16.02,80
38054,1,01:38:57,2017-05-22,15.47,85
38056,1,02:10:06,2017-05-22,15.07,88
38058,1,02:40:47,2017-05-22,14.93,91
38060,1,03:11:28,2017-05-22,14.53,89
38063,1,04:13:20,2017-05-22,14.15,88
38065,1,04:44:01,2017-05-22,13.82,90
38067,1,05:14:48,2017-05-22,13.52,93
38070,1,05:45:27,2017-05-22,13.01,96
38072,1,06:47:21,2017-05-22,13.67,93
38074,1,07:18:00,2017-05-22,14.55,87
38077,1,07:48:43,2017-05-22,15.45,85
38079,1,08:19:57,2017-05-22,16.85,80
38081,1,08:50:51,2017-05-22,19.06,73
38083,1,09:22:07,2017-05-22,20.03,67
38085,1,09:52:59,2017-05-22,21.57,59
38088,1,10:23:54,2017-05-22,23.16,52
38090,1,10:55:02,2017-05-22,24.4,49
38092,1,11:25:48,2017-05-22,25.78,43
38094,1,11:56:46,2017-05-22,27.71,41
38096,1,12:27:38,2017-05-22,26.99,43
38098,1,12:58:23,2017-05-22,27.27,41
38099,1,13:29:15,2017-05-22,27.53,40
38103,1,15:02:48,2017-05-22,26.99,45
38104,1,15:33:34,2017-05-22,26.86,41
38107,1,16:35:50,2017-05-22,27.63,38
38108,1,17:06:39,2017-05-22,27.2,39
38111,1,18:08:50,2017-05-22,25.22,38
38113,1,19:10:56,2017-05-22,24.1,54
38115,1,19:41:42,2017-05-22,23.43,61
38117,1,20:12:31,2017-05-22,21.88,71
38119,1,21:14:44,2017-05-22,20.08,84
38124,1,23:19:38,2017-05-22,18.67,82
38126,1,23:50:23,2017-05-22,18.41,85
38128,1,00:21:08,2017-05-23,17.45,90
38130,1,00:51:54,2017-05-23,16.97,93
38132,1,01:22:36,2017-05-23,16.57,96
38134,1,01:53:17,2017-05-23,16.27,98
38135,1,02:24:40,2017-05-23,15.81,100
38137,1,02:55:22,2017-05-23,15.23,100
38139,1,03:26:06,2017-05-23,15.25,100
38141,1,03:56:49,2017-05-23,15.27,100
38143,1,04:27:31,2017-05-23,15.02,100
38145,1,04:58:15,2017-05-23,14.4,100
38146,1,06:00:13,2017-05-23,13.76,100
38148,1,06:30:59,2017-05-23,13.96,100
38152,1,07:33:02,2017-05-23,16.15,90
38154,1,08:03:49,2017-05-23,17.26,88
38155,1,08:34:35,2017-05-23,17.81,85
38158,1,10:08:17,2017-05-23,21.37,76
38160,1,10:39:08,2017-05-23,22.07,68
38162,1,11:09:59,2017-05-23,23.65,55
38164,1,11:40:52,2017-05-23,25.81,41
38166,1,12:42:55,2017-05-23,26.11,35
38169,1,13:45:18,2017-05-23,26.64,38
38172,1,14:47:30,2017-05-23,26.99,39
38174,1,15:18:26,2017-05-23,26.24,38
38175,1,15:49:11,2017-05-23,26.47,40
38178,1,16:51:18,2017-05-23,27,41
38180,1,17:22:08,2017-05-23,26.88,43
38182,1,17:53:27,2017-05-23,25.96,43
38185,1,18:24:14,2017-05-23,25.08,47
38187,1,18:55:09,2017-05-23,24.67,49
38188,1,19:01:13,2017-05-23,24.26,51
38190,1,19:32:06,2017-05-23,23.79,52
38193,1,20:02:51,2017-05-23,23.12,55
38195,1,20:33:40,2017-05-23,21.27,63
38197,1,21:04:34,2017-05-23,20.32,69
38200,1,22:06:46,2017-05-23,19.18,77
38201,1,22:37:30,2017-05-23,18.27,82
38203,1,23:08:15,2017-05-23,17.84,87
38204,1,23:39:08,2017-05-23,17.62,90
38206,1,00:09:52,2017-05-24,17.48,92
38208,1,00:40:36,2017-05-24,17.01,94
38210,1,01:11:19,2017-05-24,16.63,94
38212,1,01:42:03,2017-05-24,15.79,97
38214,1,02:13:27,2017-05-24,15.01,94
38216,1,02:44:10,2017-05-24,15.16,93
38218,1,03:14:53,2017-05-24,14.97,93
38220,1,03:45:36,2017-05-24,14.37,93
38221,1,04:16:20,2017-05-24,13.92,93
38223,1,04:47:08,2017-05-24,13.77,90
38225,1,05:17:50,2017-05-24,13.97,87
38227,1,05:48:31,2017-05-24,14.19,85
38228,1,06:19:17,2017-05-24,14.74,85
38230,1,06:50:20,2017-05-24,15.35,86
38232,1,07:21:08,2017-05-24,16.08,87
38234,1,07:52:04,2017-05-24,16.66,83
38238,1,09:25:42,2017-05-24,18.72,81
38240,1,09:56:41,2017-05-24,20.06,80
38241,1,10:27:29,2017-05-24,21.12,79
38242,1,10:58:09,2017-05-24,22.55,69
38244,1,11:29:12,2017-05-24,23.46,61
38246,1,12:00:27,2017-05-24,25.25,54
38248,1,12:31:25,2017-05-24,26.41,44
38250,1,13:02:23,2017-05-24,24.22,54
38252,1,13:33:10,2017-05-24,24.03,51
38254,1,14:04:07,2017-05-24,24.38,46
38256,1,14:35:07,2017-05-24,23.96,55
38258,1,15:05:53,2017-05-24,25.24,50
38259,1,15:36:43,2017-05-24,25.51,49
38261,1,16:07:30,2017-05-24,26.26,44
38263,1,16:38:28,2017-05-24,26.78,46
38266,1,17:40:40,2017-05-24,25.88,39
38268,1,18:11:29,2017-05-24,26.18,49
38269,1,18:42:14,2017-05-24,25.8,49
38271,1,19:13:27,2017-05-24,24.13,50
38273,1,19:44:10,2017-05-24,22.94,57
38275,1,20:14:57,2017-05-24,21.84,70
38277,1,20:46:18,2017-05-24,20.51,78
38279,1,21:17:06,2017-05-24,20.02,87
38281,1,21:48:00,2017-05-24,19.72,89
38283,1,22:18:48,2017-05-24,19.76,92
38285,1,22:49:31,2017-05-24,19.52,94
38287,1,23:20:22,2017-05-24,18.69,96
38289,1,23:51:14,2017-05-24,18.26,98
38291,1,00:22:08,2017-05-25,17.98,100
38293,1,00:52:53,2017-05-25,17.78,100
38295,1,01:23:37,2017-05-25,17.38,100
38297,1,01:54:18,2017-05-25,17.54,100
38299,1,02:25:39,2017-05-25,17.03,100
38301,1,02:56:18,2017-05-25,16.68,100
38303,1,03:26:58,2017-05-25,16.56,100
38305,1,03:57:37,2017-05-25,16.49,100
38307,1,04:28:17,2017-05-25,16.06,100
38309,1,04:58:58,2017-05-25,15.71,100
38310,1,05:29:39,2017-05-25,15.92,100
38312,1,06:00:20,2017-05-25,15.96,100
38314,1,06:31:05,2017-05-25,16.25,100
38315,1,07:01:45,2017-05-25,17.24,100
38317,1,07:32:26,2017-05-25,19.01,94
38319,1,08:03:08,2017-05-25,20.68,84
38321,1,09:05:19,2017-05-25,21.05,78
38324,1,10:07:24,2017-05-25,22.22,75
38327,1,11:40:56,2017-05-25,26.14,59
38329,1,12:11:41,2017-05-25,29.19,45
38332,1,13:13:50,2017-05-25,30.36,41
38334,1,13:44:43,2017-05-25,31.09,38
38336,1,14:15:29,2017-05-25,29.65,40
38338,1,14:46:17,2017-05-25,31.99,34
38340,1,15:17:03,2017-05-25,32.45,32
38341,1,15:47:55,2017-05-25,33.44,30
38343,1,16:18:42,2017-05-25,30.36,34
38344,1,16:50:01,2017-05-25,33.46,31
38346,1,17:20:55,2017-05-25,32.81,30
38347,1,17:51:44,2017-05-25,30.74,45
38349,1,18:22:34,2017-05-25,29.69,46
38350,1,18:53:19,2017-05-25,28.56,50
38352,1,19:24:16,2017-05-25,28.14,51
38354,1,19:55:10,2017-05-25,26.87,54
38356,1,20:26:07,2017-05-25,25.48,57
38358,1,20:57:03,2017-05-25,24.35,61
38360,1,21:27:57,2017-05-25,22.68,69
38361,1,21:58:42,2017-05-25,22.08,68
38363,1,22:29:46,2017-05-25,21.67,75
38364,1,23:00:30,2017-05-25,21.69,61
38366,1,23:31:15,2017-05-25,21.42,55
38368,1,00:02:02,2017-05-26,21.35,52
38370,1,00:32:43,2017-05-26,20.85,51
38372,1,01:03:31,2017-05-26,20.75,50
38374,1,01:34:15,2017-05-26,20.34,50
38376,1,02:05:33,2017-05-26,20.38,48
38378,1,02:36:16,2017-05-26,20.57,47
38380,1,03:06:56,2017-05-26,20.38,46
38382,1,03:37:37,2017-05-26,20.26,47
38384,1,04:08:24,2017-05-26,19.33,49
38386,1,04:39:04,2017-05-26,19.85,48
38388,1,05:09:44,2017-05-26,19.3,50
38390,1,05:40:24,2017-05-26,19.42,54
38392,1,06:11:02,2017-05-26,19.11,54
38394,1,06:41:43,2017-05-26,19.57,51
38396,1,07:12:24,2017-05-26,20.15,51
38398,1,07:43:10,2017-05-26,20.23,51
38400,1,08:14:01,2017-05-26,20.63,50
38402,1,08:44:47,2017-05-26,20.8,54
38404,1,09:15:34,2017-05-26,21.69,48
38405,1,09:46:19,2017-05-26,23.07,47
38407,1,10:17:31,2017-05-26,24.03,39
38408,1,10:48:23,2017-05-26,24.54,36
38410,1,11:19:15,2017-05-26,25.63,35
38412,1,11:50:01,2017-05-26,27.24,31
38415,1,12:52:07,2017-05-26,28.36,31
38418,1,13:54:26,2017-05-26,30.58,31
38420,1,14:25:11,2017-05-26,27.74,35
38422,1,14:56:01,2017-05-26,28.48,33
38426,1,16:29:21,2017-05-26,27.44,34
38429,1,17:31:23,2017-05-26,27.09,30
38432,1,18:02:17,2017-05-26,27.49,32
38434,1,18:33:22,2017-05-26,27.47,32
38435,1,19:04:08,2017-05-26,27.24,31
38437,1,19:34:57,2017-05-26,26.79,32
38439,1,20:05:45,2017-05-26,25.9,33
38441,1,20:36:25,2017-05-26,23.54,37
38443,1,21:07:39,2017-05-26,22.63,41
38445,1,21:38:32,2017-05-26,21.71,46
38447,1,22:09:35,2017-05-26,20.95,48
38449,1,22:40:21,2017-05-26,19.98,52
38451,1,23:11:06,2017-05-26,19.19,57
38454,1,00:13:19,2017-05-27,18.82,63
38456,1,00:44:01,2017-05-27,17.4,70
38458,1,01:15:00,2017-05-27,17.29,72
38460,1,01:45:41,2017-05-27,16.07,73
38462,1,02:17:01,2017-05-27,15.56,76
38464,1,02:47:41,2017-05-27,16.02,74
38466,1,03:18:20,2017-05-27,15.05,77
38467,1,03:49:02,2017-05-27,15.29,74
38469,1,04:19:43,2017-05-27,15.78,73
38470,1,04:50:26,2017-05-27,15.03,75
38472,1,05:21:12,2017-05-27,14.18,82
38474,1,05:51:52,2017-05-27,14.59,82
38475,1,06:22:48,2017-05-27,15.29,80
38477,1,06:53:28,2017-05-27,15.83,77
38479,1,07:24:10,2017-05-27,16.42,75
38481,1,07:54:55,2017-05-27,18.99,64
38483,1,08:25:40,2017-05-27,20.19,62
38485,1,08:56:25,2017-05-27,21.22,56
38487,1,09:27:14,2017-05-27,23.09,49
38489,1,09:58:01,2017-05-27,23.88,45
38491,1,10:28:52,2017-05-27,25.03,44
38493,1,10:59:41,2017-05-27,26.28,38
38495,1,11:30:30,2017-05-27,28.89,34
38497,1,12:01:20,2017-05-27,30.04,30
38499,1,12:32:06,2017-05-27,30.02,28
38501,1,13:03:01,2017-05-27,32.1,26
38503,1,14:05:01,2017-05-27,33.32,27
38504,1,14:35:45,2017-05-27,28.47,37
38506,1,15:06:30,2017-05-27,29.95,35
38508,1,15:37:23,2017-05-27,29.77,33
38510,1,16:08:41,2017-05-27,29.72,29
38512,1,16:39:28,2017-05-27,29.81,29
38514,1,17:10:46,2017-05-27,29.14,29
38516,1,17:42:03,2017-05-27,29.39,31
38518,1,18:12:55,2017-05-27,29.32,28
38520,1,18:43:40,2017-05-27,29.99,26
38522,1,19:14:25,2017-05-27,28.43,30
38524,1,19:45:06,2017-05-27,27.11,30
38526,1,20:16:01,2017-05-27,26.59,33
38527,1,20:46:52,2017-05-27,24.27,39
38529,1,21:18:09,2017-05-27,23.46,41
38531,1,21:49:23,2017-05-27,22.81,43
38533,1,22:20:11,2017-05-27,22.66,44
38535,1,22:50:56,2017-05-27,21.97,43
38537,1,23:21:42,2017-05-27,20.3,55
38539,1,23:52:27,2017-05-27,19.74,60
38541,1,00:23:09,2017-05-28,19.45,59
38543,1,00:53:53,2017-05-28,18.61,62
38545,1,01:24:36,2017-05-28,18.68,63
38547,1,01:55:20,2017-05-28,18.21,64
38549,1,02:26:39,2017-05-28,17.43,67
38551,1,02:57:20,2017-05-28,17,69
38552,1,03:28:08,2017-05-28,16.93,71
38554,1,03:58:49,2017-05-28,16.25,73
38556,1,04:29:29,2017-05-28,16.35,74
38558,1,05:00:16,2017-05-28,15.5,76
38560,1,05:30:57,2017-05-28,14.58,81
38561,1,06:01:38,2017-05-28,14.98,82
38563,1,06:32:20,2017-05-28,15.74,83
38565,1,07:03:01,2017-05-28,16.65,79
38566,1,07:33:43,2017-05-28,17.49,76
38568,1,08:04:32,2017-05-28,18.77,74
38571,1,09:06:32,2017-05-28,22,62
38574,1,10:08:35,2017-05-28,25.36,47
38576,1,10:39:18,2017-05-28,26.5,41
38578,1,11:10:04,2017-05-28,27.57,39
38580,1,11:40:49,2017-05-28,30.44,32
38582,1,12:11:35,2017-05-28,30.92,30
38584,1,12:42:24,2017-05-28,32.11,29
38586,1,13:13:10,2017-05-28,33.63,30
38588,1,13:43:59,2017-05-28,32.88,32
38590,1,14:14:50,2017-05-28,29.99,35
38592,1,14:45:36,2017-05-28,30.88,32
38594,1,15:16:54,2017-05-28,31.63,29
38596,1,16:19:33,2017-05-28,31.09,29
38599,1,17:21:37,2017-05-28,30.48,31
38601,1,17:52:19,2017-05-28,30.6,29
38603,1,18:23:16,2017-05-28,30.02,30
38605,1,18:54:03,2017-05-28,30.26,31
38607,1,19:24:45,2017-05-28,29.78,32
38608,1,19:55:41,2017-05-28,28.64,33
38610,1,20:26:31,2017-05-28,26.37,37
38612,1,21:28:39,2017-05-28,24.16,44
38613,1,21:59:21,2017-05-28,23.79,46
38614,1,22:30:14,2017-05-28,23.79,48
38616,1,23:01:01,2017-05-28,22.89,52
38618,1,23:32:15,2017-05-28,20.98,59
38620,1,00:03:27,2017-05-29,20.04,63
38622,1,00:34:09,2017-05-29,19.71,63
38624,1,01:04:57,2017-05-29,19.19,65
38626,1,01:35:41,2017-05-29,19.2,69
38627,1,02:07:15,2017-05-29,18.66,71
38629,1,02:37:55,2017-05-29,18.47,68
38631,1,03:08:42,2017-05-29,18.44,71
38633,1,03:39:23,2017-05-29,17.63,74
38635,1,04:10:03,2017-05-29,17.17,77
38637,1,04:40:43,2017-05-29,16.75,79
38639,1,05:11:24,2017-05-29,16.25,82
38641,1,06:13:46,2017-05-29,16.02,84
38643,1,07:15:36,2017-05-29,17.94,77
38646,1,08:17:33,2017-05-29,21.93,69
38648,1,08:48:22,2017-05-29,23.7,60
38650,1,09:19:02,2017-05-29,25.2,53
38652,1,09:49:48,2017-05-29,25.93,47
38654,1,10:20:29,2017-05-29,27.08,44
38656,1,10:51:22,2017-05-29,27.71,42
38658,1,11:22:08,2017-05-29,28.5,42
38660,1,11:53:35,2017-05-29,30.51,36
38662,1,12:24:31,2017-05-29,30.1,41
38665,1,13:26:45,2017-05-29,29.65,41
38666,1,13:57:42,2017-05-29,30.34,37
38667,1,14:28:30,2017-05-29,28.54,41
38668,1,14:59:23,2017-05-29,29.61,41
38670,1,15:30:07,2017-05-29,28.84,41
38672,1,16:00:50,2017-05-29,28.78,41
38674,1,16:31:34,2017-05-29,29.77,39
38675,1,17:02:27,2017-05-29,29.45,42
38677,1,17:33:48,2017-05-29,29.09,45
38679,1,18:04:37,2017-05-29,27.82,52
38681,1,18:35:34,2017-05-29,27.23,50
38683,1,19:06:31,2017-05-29,26.08,59
38685,1,19:37:19,2017-05-29,25.51,68
38689,1,21:10:54,2017-05-29,22.63,84
38691,1,21:41:41,2017-05-29,21.87,87
38692,1,22:12:29,2017-05-29,21.39,91
38694,1,22:43:47,2017-05-29,20.75,94
38696,1,23:15:05,2017-05-29,20.05,92
38698,1,23:45:51,2017-05-29,19.36,92
38700,1,00:16:37,2017-05-30,19.23,86
38703,1,00:47:22,2017-05-30,18.84,82
38705,1,01:18:05,2017-05-30,18.67,80
38707,1,01:48:47,2017-05-30,18.64,82
38709,1,02:20:09,2017-05-30,18.33,85
38711,1,02:50:49,2017-05-30,18.19,87
38713,1,03:21:33,2017-05-30,17.87,87
38715,1,03:52:16,2017-05-30,17.74,92
38717,1,04:22:57,2017-05-30,17.46,98
38719,1,04:53:36,2017-05-30,17.35,98
38720,1,05:24:20,2017-05-30,16.73,99
38722,1,05:55:01,2017-05-30,16.38,100
38724,1,06:25:41,2017-05-30,16.72,100
38726,1,06:56:21,2017-05-30,17.51,96
38728,1,07:58:17,2017-05-30,19.78,85
38729,1,08:29:13,2017-05-30,20.38,81
38731,1,08:59:55,2017-05-30,22.19,75
38733,1,09:30:45,2017-05-30,23.28,72
38734,1,10:01:36,2017-05-30,24.06,69
38736,1,10:32:29,2017-05-30,24.65,55
38738,1,11:03:17,2017-05-30,25.96,49
38739,1,12:05:16,2017-05-30,28.22,47
38740,1,12:36:14,2017-05-30,27.71,43
38742,1,13:07:03,2017-05-30,28.13,44
38744,1,13:38:20,2017-05-30,28.77,45
38746,1,14:09:10,2017-05-30,27.33,47
38747,1,14:39:55,2017-05-30,27.88,46
38749,1,15:10:51,2017-05-30,28.73,43
38752,1,16:13:02,2017-05-30,29.27,44
38754,1,16:43:45,2017-05-30,29.67,43
38756,1,17:14:32,2017-05-30,28.65,45
38758,1,17:45:23,2017-05-30,28.99,41
38760,1,18:16:12,2017-05-30,28.77,39
38762,1,18:47:05,2017-05-30,27.92,40
38764,1,19:18:07,2017-05-30,27.4,44
38765,1,19:49:09,2017-05-30,25.82,56
38766,1,20:20:05,2017-05-30,24.98,61
38768,1,21:22:17,2017-05-30,22.48,75
38770,1,21:53:05,2017-05-30,21.67,82
38772,1,22:23:55,2017-05-30,21.62,83
38774,1,22:54:53,2017-05-30,21.15,83
38776,1,23:25:37,2017-05-30,19.77,83
38778,1,23:56:24,2017-05-30,19.16,78
38780,1,00:27:06,2017-05-31,18.75,77
38782,1,00:57:50,2017-05-31,18.42,79
38784,1,01:28:33,2017-05-31,18.55,78
38786,1,01:59:16,2017-05-31,18.17,77
38788,1,02:30:41,2017-05-31,17.94,74
38790,1,03:01:36,2017-05-31,17.34,77
38792,1,03:32:26,2017-05-31,17.23,75
38794,1,04:03:11,2017-05-31,17.39,82
38796,1,04:33:58,2017-05-31,16.93,91
38798,1,05:04:44,2017-05-31,16.24,94
38800,1,05:35:31,2017-05-31,15.49,97
38802,1,06:37:57,2017-05-31,16.62,98
38804,1,07:08:47,2017-05-31,18,93
38806,1,07:39:35,2017-05-31,19.95,81
38808,1,08:41:43,2017-05-31,22.27,70
38810,1,09:12:28,2017-05-31,23.08,65
38812,1,09:43:13,2017-05-31,23.82,53
38814,1,10:13:55,2017-05-31,25.07,49
38816,1,10:44:46,2017-05-31,25.84,47
38818,1,11:15:47,2017-05-31,26.18,45
38820,1,11:46:41,2017-05-31,28.02,43
38822,1,12:17:33,2017-05-31,27.72,46
38824,1,12:48:56,2017-05-31,27.37,46
38825,1,13:19:50,2017-05-31,29.32,41
38827,1,13:51:03,2017-05-31,28.65,44
38829,1,14:22:19,2017-05-31,27.23,48
38830,1,14:53:09,2017-05-31,29.02,44
38832,1,15:23:58,2017-05-31,28.85,42
38833,1,15:54:56,2017-05-31,28.9,39
38834,1,16:25:47,2017-05-31,31.27,35
38836,1,16:56:34,2017-05-31,31.15,33
38838,1,17:27:26,2017-05-31,28.1,43
38840,1,17:58:18,2017-05-31,28.96,45
38841,1,18:29:00,2017-05-31,26.2,57
38843,1,18:59:46,2017-05-31,24.89,64
38845,1,19:31:12,2017-05-31,25.86,63
38846,1,20:02:02,2017-05-31,24.62,65
38847,1,20:33:02,2017-05-31,23.64,73
38848,1,21:03:52,2017-05-31,22.6,84
38850,1,21:34:42,2017-05-31,22.36,86
38852,1,22:05:28,2017-05-31,22.03,89
38854,1,22:36:12,2017-05-31,21.75,90
38856,1,23:06:57,2017-05-31,21.04,93
38858,1,23:37:44,2017-05-31,19.71,95
38860,1,00:08:31,2017-06-01,19.26,92
38862,1,00:39:15,2017-06-01,18.93,91
38863,1,01:09:57,2017-06-01,18.76,92
38865,1,01:40:38,2017-06-01,18.48,91
38868,1,02:43:11,2017-06-01,18.16,93
38870,1,03:13:57,2017-06-01,17.92,96
38871,1,03:44:39,2017-06-01,17.16,96
38872,1,04:15:23,2017-06-01,17.46,97
38874,1,04:46:06,2017-06-01,16.81,95
38877,1,05:48:09,2017-06-01,16.4,90
38879,1,06:18:56,2017-06-01,15.96,92
38881,1,06:49:40,2017-06-01,16.19,94
38882,1,07:20:34,2017-06-01,17.74,89
38883,1,07:51:25,2017-06-01,18.89,83
38886,1,08:53:42,2017-06-01,21.07,70
38888,1,09:56:10,2017-06-01,23.57,63
38890,1,10:26:58,2017-06-01,24.28,53
38891,1,10:57:45,2017-06-01,25.59,49
38893,1,11:59:56,2017-06-01,27.16,42
38895,1,12:30:41,2017-06-01,28.89,42
38896,1,13:01:27,2017-06-01,29.94,41
38897,1,13:32:16,2017-06-01,28.57,48
38899,1,14:03:00,2017-06-01,27.98,46
38900,1,14:33:50,2017-06-01,27.28,47
38901,1,15:04:32,2017-06-01,28.3,42
38903,1,15:35:19,2017-06-01,29.23,40
38905,1,16:06:01,2017-06-01,29.33,39
38906,1,16:36:49,2017-06-01,29.62,39
38908,1,17:07:40,2017-06-01,29.65,39
38910,1,17:38:55,2017-06-01,29.43,38
38912,1,18:09:51,2017-06-01,28.02,39
38914,1,19:12:15,2017-06-01,27.93,47
38917,1,19:43:06,2017-06-01,26.1,56
38919,1,20:13:59,2017-06-01,24.75,66
38922,1,20:44:44,2017-06-01,23.1,73
38924,1,21:16:00,2017-06-01,22.33,80
38927,1,22:18:39,2017-06-01,21.44,88
38929,1,22:49:26,2017-06-01,20.16,92
38931,1,23:20:11,2017-06-01,19.42,95
38933,1,23:50:53,2017-06-01,18.68,91
38935,1,00:21:39,2017-06-02,18.86,86
38937,1,00:52:21,2017-06-02,17.71,83
38938,1,01:23:06,2017-06-02,17.56,80
38940,1,01:53:50,2017-06-02,17.07,77
38942,1,02:25:09,2017-06-02,17.2,81
38943,1,02:55:51,2017-06-02,17.03,88
38945,1,03:26:33,2017-06-02,16.6,95
38947,1,03:57:14,2017-06-02,16.25,100
38949,1,04:27:54,2017-06-02,16.28,100
38951,1,04:58:35,2017-06-02,15.66,100
38953,1,05:29:14,2017-06-02,15.01,100
38955,1,05:59:53,2017-06-02,14.63,100
38957,1,06:30:42,2017-06-02,15.13,100
38959,1,07:01:25,2017-06-02,15.59,99
38961,1,07:32:39,2017-06-02,16.85,93
38963,1,08:03:22,2017-06-02,18,84
38965,1,09:06:20,2017-06-02,19.03,76
38967,1,09:37:04,2017-06-02,20.32,72
38969,1,10:07:47,2017-06-02,21.79,68
38971,1,10:38:34,2017-06-02,22.79,65
38973,1,11:09:20,2017-06-02,24.69,56
38977,1,12:42:41,2017-06-02,29.67,39
38979,1,13:13:25,2017-06-02,27.23,54
38981,1,13:44:12,2017-06-02,28.3,51
38983,1,14:14:55,2017-06-02,26.92,54
38985,1,14:45:41,2017-06-02,27.41,55
38987,1,15:16:27,2017-06-02,27.54,52
38989,1,15:47:33,2017-06-02,27.08,55
38991,1,16:18:50,2017-06-02,26.86,56
38993,1,16:49:43,2017-06-02,27.36,52
38995,1,17:20:26,2017-06-02,26.11,58
38997,1,17:51:13,2017-06-02,26.82,52
38999,1,18:22:32,2017-06-02,26.89,53
39001,1,18:53:16,2017-06-02,25.54,61
39003,1,19:24:02,2017-06-02,25.83,61
39005,1,19:54:45,2017-06-02,26.06,59
39007,1,20:25:30,2017-06-02,24.3,67
39008,1,20:25:30,2017-06-02,24.3,67
39010,1,20:56:45,2017-06-02,22.63,76
39012,1,21:27:29,2017-06-02,21.77,84
39013,1,21:58:12,2017-06-02,21.27,88
39014,1,22:29:26,2017-06-02,21.4,89
39016,1,23:00:08,2017-06-02,21.34,89
39018,1,23:30:55,2017-06-02,19.87,93
39020,1,00:01:46,2017-06-03,19.39,96
39022,1,00:32:27,2017-06-03,19.16,95
39024,1,01:03:10,2017-06-03,18.68,95
39025,1,01:33:55,2017-06-03,18.34,93
39027,1,02:05:09,2017-06-03,17.67,91
39029,1,02:35:53,2017-06-03,17.71,91
39031,1,03:06:37,2017-06-03,17.47,92
39033,1,03:37:18,2017-06-03,17.43,97
39035,1,04:08:11,2017-06-03,17.03,100
39037,1,04:38:52,2017-06-03,17.14,100
39039,1,05:09:32,2017-06-03,16.94,100
39041,1,05:40:18,2017-06-03,16.46,100
39043,1,06:11:06,2017-06-03,16.17,100
39045,1,06:42:16,2017-06-03,16.83,100
39047,1,07:12:57,2017-06-03,18.16,96
